step,epoch,phase,layer,weight_delta_abs,weight_delta_rel,grad_cossim_safety_vs_math,cossim_intra_math,cossim_intra_safety,train_loss
1050,5,finetune,layer_21.attn_o,0.025289511308073997,0.001072090779928551,0.0026812907308340073,0.0009936609712895006,0.051719899754971266,0.08325161971151829
1050,5,finetune,layer_21.mlp_down,0.08629684895277023,0.002460719466538598,-0.0019368059001863003,-0.003756845893803984,0.015469726407900453,0.08325161971151829
1050,5,finetune,layer_22.attn_o,0.021527109667658806,0.0008922580047307924,-0.007674836553633213,0.0006692218521493487,0.0970136895775795,0.08325161971151829
1050,5,finetune,layer_22.mlp_down,0.08711298555135727,0.002473647148605311,-0.00305901444517076,-0.0011681601317832246,0.019121546065434813,0.08325161971151829
1050,5,finetune,layer_23.attn_o,0.02298305369913578,0.0009383436667177257,0.001051266212016344,-0.00047755136620253325,0.0756974471732974,0.08325161971151829
1050,5,finetune,layer_23.mlp_down,0.08399340510368347,0.0023930013959665886,-0.0059916055761277676,-0.0027086696354672313,0.028109359554946423,0.08325161971151829
1050,5,finetune,layer_24.attn_o,0.02566615492105484,0.0010687034850613685,-0.004439623560756445,0.0013638856471516192,0.06959103140980005,0.08325161971151829
1050,5,finetune,layer_24.mlp_down,0.07934140413999557,0.002283266029711555,-0.0042632087133824825,-0.0014896644279360771,0.03015600284561515,0.08325161971151829
1050,5,finetune,layer_25.attn_o,0.02795293927192688,0.0012489615168183757,-0.0010743511375039816,-0.0006877913256175816,0.07195132598280907,0.08325161971151829
1050,5,finetune,layer_25.mlp_down,0.07625837624073029,0.002349928603053979,-0.00911877304315567,-0.003325648372992873,0.04102477990090847,0.08325161971151829
1100,5,finetune,layer_0.attn_o,0.022486945614218712,0.0009659016944017913,0.012766040861606598,0.013768093020189553,0.03525834437459707,0.07573307305574417
1100,5,finetune,layer_0.mlp_down,0.056500114500522614,0.0015946094188051966,0.007393370848149061,-0.0004165505015407689,0.020791648392332718,0.07573307305574417
1100,5,finetune,layer_1.attn_o,0.022623589262366295,0.0009358270335271699,0.004105107393115759,0.00481676374329254,0.01907110633328557,0.07573307305574417
1100,5,finetune,layer_1.mlp_down,0.05907295644283295,0.0016775966354675702,0.0036907459143549204,-0.0020363154144433793,0.02033048029989004,0.07573307305574417
1100,5,finetune,layer_2.attn_o,0.022687869146466255,0.0009626189580422775,0.002661408856511116,-0.0015935191768221557,0.012428143061697483,0.07573307305574417
1100,5,finetune,layer_2.mlp_down,0.060628071427345276,0.0017409047389866767,0.002287979470565915,3.8502883398905396e-05,0.012682950822636485,0.07573307305574417
1100,5,finetune,layer_3.attn_o,0.02234501764178276,0.0009475372558904511,0.004754071123898029,-0.002718870178796351,0.015511035919189453,0.07573307305574417
1100,5,finetune,layer_3.mlp_down,0.06061537563800812,0.0017254393020790402,0.00195450522005558,-0.001202416917294613,0.009678939124569297,0.07573307305574417
1100,5,finetune,layer_4.attn_o,0.021337274461984634,0.0009153064995760122,0.005884578917175531,-0.0015371883055195212,0.011656877119094133,0.07573307305574417
1100,5,finetune,layer_4.mlp_down,0.058723337948322296,0.0017088227442280835,0.005502626299858093,-0.002206428413046524,0.012870284263044596,0.07573307305574417
1100,5,finetune,layer_5.attn_o,0.020869804546236992,0.0008569385434987008,0.006936764810234308,-0.003567860519979149,0.019953211303800344,0.07573307305574417
1100,5,finetune,layer_5.mlp_down,0.059446677565574646,0.0017507283108835097,0.004347087815403938,-0.001875488058431074,0.008147477405145764,0.07573307305574417
1100,5,finetune,layer_6.attn_o,0.020629091188311577,0.0009124065359815473,0.007748293224722147,-0.00046735153227928095,0.023127485997974873,0.07573307305574417
1100,5,finetune,layer_6.mlp_down,0.05871233716607094,0.0017066110278386429,0.008151688612997532,-0.0033307936100754887,0.010653622914105654,0.07573307305574417
1100,5,finetune,layer_7.attn_o,0.02102958783507347,0.0008483928982755573,0.008514590561389923,-0.0021876948012504727,0.02254973677918315,0.07573307305574417
1100,5,finetune,layer_7.mlp_down,0.059081971645355225,0.0017128284850697506,0.0026476276107132435,-0.002856261926353909,0.006858245236799121,0.07573307305574417
1100,5,finetune,layer_8.attn_o,0.01967836357653141,0.0008145691386805309,0.0052653830498456955,-0.010892491962295026,0.020831960253417492,0.07573307305574417
1100,5,finetune,layer_8.mlp_down,0.059877533465623856,0.0017350038142928486,0.005769210867583752,-0.004323050306993537,0.00677416892722249,0.07573307305574417
1100,5,finetune,layer_9.attn_o,0.0201055146753788,0.0008088049173771945,0.0019388248911127448,-0.0031369108182843775,0.014677739702165127,0.07573307305574417
1100,5,finetune,layer_9.mlp_down,0.05915579944849014,0.001734424619169112,0.002523681614547968,-0.0022653921914752573,0.013532370328903198,0.07573307305574417
1100,5,finetune,layer_10.attn_o,0.019916344434022903,0.0008399992430622826,0.00694718724116683,-0.005321343123796396,0.020406839437782764,0.07573307305574417
1100,5,finetune,layer_10.mlp_down,0.05958268418908119,0.0017642202151777545,0.007103325333446264,-0.0005866186984349042,0.016182552091777325,0.07573307305574417
1100,5,finetune,layer_11.attn_o,0.019701534882187843,0.0008013495203523702,0.0038809035904705524,0.004509689984843135,0.02581917494535446,0.07573307305574417
1100,5,finetune,layer_11.mlp_down,0.059223346412181854,0.001775179249349421,0.010032719001173973,0.0016077798209153116,0.01969270803965628,0.07573307305574417
1100,5,finetune,layer_12.attn_o,0.01944872923195362,0.0008069803795527436,0.012563995085656643,0.009451709542190656,0.042412406764924526,0.07573307305574417
1100,5,finetune,layer_12.mlp_down,0.059548843652009964,0.0017887043970384563,0.008544654585421085,0.00038968329317867756,0.0227525036316365,0.07573307305574417
1100,5,finetune,layer_13.attn_o,0.020197823643684387,0.0008359573663167494,0.006868897471576929,0.0016872131964191794,0.022168796742334962,0.07573307305574417
1100,5,finetune,layer_13.mlp_down,0.061103902757167816,0.0018293855810820588,0.01377162616699934,-0.006872837780974805,0.024008367443457246,0.07573307305574417
1100,5,finetune,layer_14.attn_o,0.01970457285642624,0.0008379394700004892,0.00942969135940075,-0.003952971048420295,0.02841788250952959,0.07573307305574417
1100,5,finetune,layer_14.mlp_down,0.0621708482503891,0.0018536128446937456,0.0010798136936500669,-0.006692320559523068,0.021500835195183754,0.07573307305574417
1100,5,finetune,layer_15.attn_o,0.021210944280028343,0.0009051839337755476,0.009112629108130932,-0.012155075324699283,0.03494744747877121,0.07573307305574417
1100,5,finetune,layer_15.mlp_down,0.06177705526351929,0.0018257983400996776,0.004306565038859844,-0.00618358509382233,0.02133107092231512,0.07573307305574417
1100,5,finetune,layer_16.attn_o,0.02102518454194069,0.0008801467569552632,0.002762934658676386,-0.0029789633117616177,0.024279265431687236,0.07573307305574417
1100,5,finetune,layer_16.mlp_down,0.06479377299547195,0.0018960336397584397,0.0034881047904491425,-0.0021738614595960826,0.02058432763442397,0.07573307305574417
1100,5,finetune,layer_17.attn_o,0.02108076587319374,0.0008952128369969066,0.005864787381142378,-0.0038354966964107007,0.03355179470963776,0.07573307305574417
1100,5,finetune,layer_17.mlp_down,0.06559041887521744,0.001929729482601594,0.007773370482027531,-0.0018684416136238724,0.026885862462222576,0.07573307305574417
1100,5,finetune,layer_18.attn_o,0.022595616057515144,0.0009304023544549818,0.007070709951221943,-0.0010468164400663227,0.04519987525418401,0.07573307305574417
1100,5,finetune,layer_18.mlp_down,0.06764403730630875,0.0019731619072550447,0.0055040158331394196,-0.0021095864358358085,0.020874792709946632,0.07573307305574417
1100,5,finetune,layer_19.attn_o,0.02052956260740757,0.0008666461174623452,0.012198473326861858,-0.007406500109937042,0.06331184785813093,0.07573307305574417
1100,5,finetune,layer_19.mlp_down,0.06882049143314362,0.0019886262410533516,0.004905156325548887,-0.0006449513603001833,0.022432199446484447,0.07573307305574417
1100,5,finetune,layer_20.attn_o,0.022031905129551888,0.0009145343399433184,0.014223645441234112,0.0004941042861901224,0.03794357879087329,0.07573307305574417
1100,5,finetune,layer_20.mlp_down,0.07042848318815231,0.0020217019173963597,0.005799969658255577,0.0010217454982921481,0.025784308556467295,0.07573307305574417
1100,5,finetune,layer_21.attn_o,0.019883520901203156,0.0008429159534348575,0.01200662087649107,0.005981413341942243,0.06261632591485977,0.07573307305574417
1100,5,finetune,layer_21.mlp_down,0.06999972462654114,0.0019960112220923734,0.006744497921317816,0.0027088505448773503,0.02427979512140155,0.07573307305574417
1100,5,finetune,layer_22.attn_o,0.01672615483403206,0.0006932673373215469,0.03226768597960472,0.021651493152603507,0.11827066447585821,0.07573307305574417
1100,5,finetune,layer_22.mlp_down,0.0707237645983696,0.0020082589188756355,0.006003948859870434,0.0031329979028669186,0.02585426694713533,0.07573307305574417
1100,5,finetune,layer_23.attn_o,0.017222531139850616,0.0007031549504952522,0.018320919945836067,0.017017574049532413,0.08710268884897232,0.07573307305574417
1100,5,finetune,layer_23.mlp_down,0.06717418134212494,0.001913812934965246,0.01118259783834219,0.005013472051359713,0.04202255420386791,0.07573307305574417
1100,5,finetune,layer_24.attn_o,0.019370580092072487,0.0008065640644370541,0.0355764776468277,0.01235140673816204,0.08739427756518126,0.07573307305574417
1100,5,finetune,layer_24.mlp_down,0.06330828368663788,0.0018218663124288798,0.011557672172784805,0.00715465156827122,0.05151845281943679,0.07573307305574417
1100,5,finetune,layer_25.attn_o,0.021409716457128525,0.0009566043329293386,0.0350029356777668,0.006503587763290852,0.10311680380254984,0.07573307305574417
1100,5,finetune,layer_25.mlp_down,0.06184978038072586,0.0019059193087581745,0.050036877393722534,-0.012038541783113033,0.05487742926925421,0.07573307305574417
1150,5,finetune,layer_0.attn_o,0.018835263326764107,0.0008090475515167109,-0.01825239695608616,-0.007979540678206831,0.084003746509552,0.08314590156078339
1150,5,finetune,layer_0.mlp_down,0.04588941112160683,0.0012951431181086072,-0.010508500970900059,0.0021702446683775634,0.05574333271943033,0.08314590156078339
1150,5,finetune,layer_1.attn_o,0.018436312675476074,0.0007626197981987035,-0.009021682664752007,0.00107404437585501,0.06987920240499079,0.08314590156078339
1150,5,finetune,layer_1.mlp_down,0.04734128341078758,0.0013444322267709174,-0.013664256781339645,-0.0032987670274451375,0.08945998194394633,0.08314590156078339
1150,5,finetune,layer_2.attn_o,0.018504051491618156,0.0007851044877087703,-0.006071085575968027,-0.0015200871566776186,0.0746859151404351,0.08314590156078339
1150,5,finetune,layer_2.mlp_down,0.0481453612446785,0.0013824716269069766,-0.0073621985502541065,-0.0006064666958991438,0.07396326889283955,0.08314590156078339
1150,5,finetune,layer_3.attn_o,0.018498044461011887,0.0007844067851555681,-0.014706769026815891,0.0029967642039991915,0.0749460575170815,0.08314590156078339
1150,5,finetune,layer_3.mlp_down,0.04876461997628212,0.0013881043227851465,-0.011861265636980534,-0.0019784285686910152,0.0751984343460208,0.08314590156078339
1150,5,finetune,layer_4.attn_o,0.017943933606147766,0.0007697420023951555,-0.01759110577404499,0.0046817179245408624,0.08283952402416617,0.08314590156078339
1150,5,finetune,layer_4.mlp_down,0.0483870767056942,0.0014080429686541295,-0.008353269658982754,0.0007103680691216141,0.0796901129760954,0.08314590156078339
1150,5,finetune,layer_5.attn_o,0.01771923340857029,0.0007275722428451561,-0.02141520008444786,0.008981284860055894,0.09759620088152587,0.08314590156078339
1150,5,finetune,layer_5.mlp_down,0.04914233833551407,0.0014472627207202965,-0.011544420383870602,0.0037482422558241524,0.07386027427855879,0.08314590156078339
1150,5,finetune,layer_6.attn_o,0.017998097464442253,0.0007960398662852469,-0.031088879331946373,0.012043082853779197,0.10508754686452448,0.08314590156078339
1150,5,finetune,layer_6.mlp_down,0.04874372482299805,0.0014168505293448413,-0.011342307552695274,0.007008337648585439,0.08920922660036013,0.08314590156078339
1150,5,finetune,layer_7.attn_o,0.018113860860466957,0.0007307641905483546,-0.02377316728234291,0.007787862326949835,0.09974934416823089,0.08314590156078339
1150,5,finetune,layer_7.mlp_down,0.0491691492497921,0.0014254490109904187,-0.01066043321043253,0.004071379953529686,0.06390086478677404,0.08314590156078339
1150,5,finetune,layer_8.attn_o,0.017416276037693024,0.000720932061045077,-0.021263396367430687,0.008508584462106228,0.08043706259923056,0.08314590156078339
1150,5,finetune,layer_8.mlp_down,0.04952869564294815,0.0014351378368102012,-0.010835894383490086,0.0018447971669957042,0.06775874085724354,0.08314590156078339
1150,5,finetune,layer_9.attn_o,0.017546067014336586,0.000705843422113632,-0.015820782631635666,0.004769700222823303,0.06108657899312675,0.08314590156078339
1150,5,finetune,layer_9.mlp_down,0.049059901386499405,0.0014384178503903432,-0.011590829119086266,0.005327147286152467,0.06276104669086635,0.08314590156078339
1150,5,finetune,layer_10.attn_o,0.017263490706682205,0.0007281113095119994,-0.010594355873763561,0.007976904409588315,0.06666278489865363,0.08314590156078339
1150,5,finetune,layer_10.mlp_down,0.04933684319257736,0.001460845654324496,-0.009783188812434673,0.006426071107853204,0.056729029631242156,0.08314590156078339
1150,5,finetune,layer_11.attn_o,0.01719321683049202,0.0006993252260984134,-0.018139708787202835,0.0055649840796831995,0.06382389180362225,0.08314590156078339
1150,5,finetune,layer_11.mlp_down,0.04929860308766365,0.001477692878981308,-0.018263371661305428,0.007633835077285767,0.049999237642623484,0.08314590156078339
1150,5,finetune,layer_12.attn_o,0.016985952854156494,0.0007047931264728352,-0.033811893314123154,0.011806455659097992,0.06688764807768166,0.08314590156078339
1150,5,finetune,layer_12.mlp_down,0.04918381944298744,0.001477364444836565,-0.02807648666203022,0.00609912199433893,0.047002309234812856,0.08314590156078339
1150,5,finetune,layer_13.attn_o,0.01705307327210903,0.0007058009056642291,-0.030068377032876015,0.005004546976124402,0.03917910857126117,0.08314590156078339
1150,5,finetune,layer_13.mlp_down,0.0496848002076149,0.0014875112070233175,-0.03569499030709267,0.004949328838847578,0.04715253855101764,0.08314590156078339
1150,5,finetune,layer_14.attn_o,0.016747187823057175,0.0007121762948479525,-0.037693265825510025,0.009882638114504516,0.04290327534545213,0.08314590156078339
1150,5,finetune,layer_14.mlp_down,0.05052292346954346,0.0015063330554038329,-0.023225657641887665,0.0030115852732706117,0.03673186106607318,0.08314590156078339
1150,5,finetune,layer_15.attn_o,0.01745084673166275,0.0007447206713317531,-0.04076593741774559,0.0038609621697105467,0.057203471194952726,0.08314590156078339
1150,5,finetune,layer_15.mlp_down,0.050042733550071716,0.0014789952412436495,-0.01386428065598011,-0.000180157832801342,0.03904302814044058,0.08314590156078339
1150,5,finetune,layer_16.attn_o,0.01752907782793045,0.0007337942618310366,-0.023563966155052185,-0.0004263575974619016,0.05133387027308345,0.08314590156078339
1150,5,finetune,layer_16.mlp_down,0.05180691182613373,0.0015160046099825517,-0.008078145794570446,-0.0005533180446946062,0.031749376794323325,0.08314590156078339
1150,5,finetune,layer_17.attn_o,0.017226705327630043,0.0007315467257221561,-0.02320075035095215,-0.0018350098398514092,0.053506778087466955,0.08314590156078339
1150,5,finetune,layer_17.mlp_down,0.05225018784403801,0.0015372486754038942,-0.010248280130326748,-0.0003139626460324507,0.03518099756911397,0.08314590156078339
1150,5,finetune,layer_18.attn_o,0.018482815474271774,0.0007610526590592648,-0.015470674261450768,-0.0016748014168115333,0.04546839278191328,0.08314590156078339
1150,5,finetune,layer_18.mlp_down,0.05356597527861595,0.0015625075414124716,-0.00735970214009285,0.0006632321674260311,0.028934291331097484,0.08314590156078339
1150,5,finetune,layer_19.attn_o,0.01614942029118538,0.000681740243644115,-0.03285924345254898,-0.002185544348321855,0.07834313344210386,0.08314590156078339
1150,5,finetune,layer_19.mlp_down,0.054855503141880035,0.0015850954075490873,-0.010955159552395344,0.002017243401496671,0.026860411395318806,0.08314590156078339
1150,5,finetune,layer_20.attn_o,0.017590010538697243,0.0007301532044435554,-0.0258343443274498,0.0038407602696679533,0.03788373153656721,0.08314590156078339
1150,5,finetune,layer_20.mlp_down,0.055979643017053604,0.001606937581012191,-0.010595778934657574,0.00042370705341454595,0.03205833013635129,0.08314590156078339
1150,5,finetune,layer_21.attn_o,0.01609104871749878,0.0006821427424982632,-0.020999083295464516,0.0029551584157161415,0.06609933823347092,0.08314590156078339
1150,5,finetune,layer_21.mlp_down,0.05628721043467522,0.0016050049380521134,-0.010136784054338932,-0.0013671193412392313,0.0420481008477509,0.08314590156078339
1150,5,finetune,layer_22.attn_o,0.014048229902982712,0.0005822723910916803,-0.044325169175863266,0.0028478980530053377,0.10194700490683317,0.08314590156078339
1150,5,finetune,layer_22.mlp_down,0.05706072971224785,0.0016202852091027526,-0.008169851265847683,0.0001583887278684415,0.034699465380981565,0.08314590156078339
1150,5,finetune,layer_23.attn_o,0.014286053366959095,0.0005832655983432425,-0.023588648065924644,0.006085222354158759,0.09968090010806918,0.08314590156078339
1150,5,finetune,layer_23.mlp_down,0.05455795302987099,0.0015543722317712372,-0.009380788542330265,-0.004648157751944382,0.06055610068142414,0.08314590156078339
1150,5,finetune,layer_24.attn_o,0.016175877302885056,0.0006735409682563014,-0.014861473813652992,-0.0023077662917785347,0.09216074645519257,0.08314590156078339
1150,5,finetune,layer_24.mlp_down,0.051334843039512634,0.001477297834346049,-0.00958189181983471,-0.008808454382233322,0.07715183892287314,0.08314590156078339
1150,5,finetune,layer_25.attn_o,0.01693086139857769,0.0007564852811823612,-0.02804591692984104,-0.023239501635544002,0.11889280844479799,0.08314590156078339
1150,5,finetune,layer_25.mlp_down,0.05013110488653183,0.0015448044879295807,-0.02227267250418663,-0.024813784519210458,0.08409910327281978,0.08314590156078339
1200,5,finetune,layer_0.attn_o,0.014622130431234837,0.0006280771151911832,-0.03284610062837601,-0.003330731065943837,0.06353388726711273,0.07658217661082745
1200,5,finetune,layer_0.mlp_down,0.03712364658713341,0.001047746086748106,-0.004444868769496679,0.0038467102276626974,0.020558244781568646,0.07658217661082745
1200,5,finetune,layer_1.attn_o,0.014420945197343826,0.0005965237469020589,-0.018717525526881218,0.01413240097463131,0.02812775713391602,0.07658217661082745
1200,5,finetune,layer_1.mlp_down,0.039445456117391586,0.0011202008971493052,-0.013038395904004574,0.006193426612298936,0.029036690713837743,0.07658217661082745
1200,5,finetune,layer_2.attn_o,0.014788471162319183,0.0006274568140904063,-0.011230305768549442,0.005440402397653088,0.020380948204547167,0.07658217661082745
1200,5,finetune,layer_2.mlp_down,0.03876994550228119,0.0011132610519268764,-0.0026579222176223993,0.00160250133194495,0.020761547842994332,0.07658217661082745
1200,5,finetune,layer_3.attn_o,0.014716936275362968,0.0006240692609781072,-0.01123456098139286,0.006848213204648346,0.02892943751066923,0.07658217661082745
1200,5,finetune,layer_3.mlp_down,0.038649123162031174,0.00110016279804383,-0.005095185246318579,0.005209692171774805,0.024814168456941843,0.07658217661082745
1200,5,finetune,layer_4.attn_o,0.014167382381856441,0.0006077390567011342,-0.010851625353097916,0.006524408934637904,0.027660461142659187,0.07658217661082745
1200,5,finetune,layer_4.mlp_down,0.03901893272995949,0.0011354341637061947,0.000976349925622344,0.005989018594846129,0.02232484775595367,0.07658217661082745
1200,5,finetune,layer_5.attn_o,0.014173110947012901,0.0005819643481203768,-0.005801142659038305,0.005476332968100905,0.037865075282752514,0.07658217661082745
1200,5,finetune,layer_5.mlp_down,0.03947913646697998,0.0011626773244853494,0.0005217989673838019,0.004686123575083911,0.019980946090072393,0.07658217661082745
1200,5,finetune,layer_6.attn_o,0.013469649478793144,0.0005957505331941153,-0.002227682387456298,0.019353919196873903,0.049812991404905915,0.07658217661082745
1200,5,finetune,layer_6.mlp_down,0.0392739437520504,0.001141589542182023,0.004798309411853552,0.005638103932142258,0.02079016505740583,0.07658217661082745
1200,5,finetune,layer_7.attn_o,0.01436983048915863,0.0005797194995944231,0.0011603410821408033,0.02009107731282711,0.026558745186775923,0.07658217661082745
1200,5,finetune,layer_7.mlp_down,0.03975408524274826,0.0011525002965909138,6.110542017268017e-05,0.001203730353154242,0.0152821647352539,0.07658217661082745
1200,5,finetune,layer_8.attn_o,0.013184132054448128,0.0005457459863460288,-0.002232304075732827,0.005694184801541269,0.03562099061673507,0.07658217661082745
1200,5,finetune,layer_8.mlp_down,0.04003448039293289,0.0011600347948715968,0.002411676337942481,-0.004740484152534918,0.019288790470454842,0.07658217661082745
1200,5,finetune,layer_9.attn_o,0.013513441197574139,0.0005436188959972299,-0.0030304372776299715,-0.02097177063114941,0.03297711195773445,0.07658217661082745
1200,5,finetune,layer_9.mlp_down,0.039555296301841736,0.0011597461458891754,0.0012468011118471622,-0.010644303751178086,0.02651446801610291,0.07658217661082745
1200,5,finetune,layer_10.attn_o,0.013347591273486614,0.0005629529454906375,-0.001656905747950077,-0.01908845198340714,0.04248592467047274,0.07658217661082745
1200,5,finetune,layer_10.mlp_down,0.039594635367393494,0.0011723827536326645,-0.002481993520632386,-0.007677070563659072,0.030766872747335583,0.07658217661082745
1200,5,finetune,layer_11.attn_o,0.013096721842885017,0.0005327023228476341,-0.0023678301367908716,-0.006727264262735844,0.03852580251987092,0.07658217661082745
1200,5,finetune,layer_11.mlp_down,0.039664287120103836,0.0011889110656649515,-0.0006606326787732542,-0.006761119933798909,0.03676763978728559,0.07658217661082745
1200,5,finetune,layer_12.attn_o,0.012854347005486488,0.0005333616671105599,-0.0031566128600388765,-0.007978658773936331,0.06357688759453595,0.07658217661082745
1200,5,finetune,layer_12.mlp_down,0.03971400484442711,0.001192914246034684,-0.0069918823428452015,-0.008379395148949698,0.03785772301489487,0.07658217661082745
1200,5,finetune,layer_13.attn_o,0.013616882264614105,0.0005635822024588235,-0.008064807392656803,-0.0006152245914563537,0.03792614769554348,0.07658217661082745
1200,5,finetune,layer_13.mlp_down,0.04022820666432381,0.0012043910512710087,-0.01150719914585352,-0.00188496321788989,0.03318584620137699,0.07658217661082745
1200,5,finetune,layer_14.attn_o,0.013057493604719639,0.0005552715783486391,-0.012183740735054016,-0.0016888470854610205,0.03572314139455557,0.07658217661082745
1200,5,finetune,layer_14.mlp_down,0.04087786376476288,0.0012187678030294912,-0.009008177556097507,0.0006319804233498871,0.020143474102951586,0.07658217661082745
1200,5,finetune,layer_15.attn_o,0.014028825797140598,0.0005986847444078361,-0.017503540962934494,0.00485525350086391,0.031479870434850454,0.07658217661082745
1200,5,finetune,layer_15.mlp_down,0.04061773419380188,0.001200442728066088,-0.009009996429085732,-0.003428711192100309,0.01672826672438532,0.07658217661082745
1200,5,finetune,layer_16.attn_o,0.014091474004089832,0.0005898908582895572,-0.004107901826500893,-0.0011646021739579737,0.015252403100021183,0.07658217661082745
1200,5,finetune,layer_16.mlp_down,0.04230493679642677,0.0012379525902112731,-0.009082618169486523,0.0012569514801725745,0.01381830289028585,0.07658217661082745
1200,5,finetune,layer_17.attn_o,0.013811366632580757,0.0005865114093081628,-0.00923588965088129,0.00672277994453907,0.028321221470832825,0.07658217661082745
1200,5,finetune,layer_17.mlp_down,0.04300465062260628,0.0012652367345010133,-0.006300320848822594,0.00032359256874769926,0.01840557367540896,0.07658217661082745
1200,5,finetune,layer_18.attn_o,0.01516828965395689,0.0006245729818919731,-0.00964310672134161,-0.0003077462315559387,0.026592625305056572,0.07658217661082745
1200,5,finetune,layer_18.mlp_down,0.04403894394636154,0.0012846064500439936,-0.005264808423817158,0.0012659570929827169,0.017099163960665464,0.07658217661082745
1200,5,finetune,layer_19.attn_o,0.013301885686814785,0.0005615328083116658,-0.012906939722597599,0.008368472175789066,0.05233336566016078,0.07658217661082745
1200,5,finetune,layer_19.mlp_down,0.045198000967502594,0.0013060341343141782,-0.006415529176592827,0.002841760724550113,0.01567874476313591,0.07658217661082745
1200,5,finetune,layer_20.attn_o,0.014744685031473637,0.0006120450097621235,-0.007560466881841421,0.009857669901975896,0.028600378427654505,0.07658217661082745
1200,5,finetune,layer_20.mlp_down,0.04551270976662636,0.0013064765654916392,-0.004264174494892359,0.002913315998739563,0.015671477420255542,0.07658217661082745
1200,5,finetune,layer_21.attn_o,0.013217750005424023,0.0005603358983402481,-0.012286340817809105,0.0005391284357756376,0.04597718920558691,0.07658217661082745
1200,5,finetune,layer_21.mlp_down,0.0457409992814064,0.001304284386295845,-0.00447977427393198,-0.00037328268808778375,0.017818113788962364,0.07658217661082745
1200,5,finetune,layer_22.attn_o,0.011263673193752766,0.0004668577416025975,-0.036527007818222046,0.0010354304686188698,0.07276605069637299,0.07658217661082745
1200,5,finetune,layer_22.mlp_down,0.04589993506669998,0.0013033656302393337,-0.005105537362396717,0.0025100646016653627,0.018095134757459164,0.07658217661082745
1200,5,finetune,layer_23.attn_o,0.011742882430553436,0.0004794339746043531,-0.018757227808237076,0.006860492707346566,0.05172571539878845,0.07658217661082745
1200,5,finetune,layer_23.mlp_down,0.04359002038836479,0.001241892854089055,-0.006613065022975206,0.0026591081405058503,0.029214942129328847,0.07658217661082745
1200,5,finetune,layer_24.attn_o,0.013066107407212257,0.0005440544009910432,-0.013025417923927307,0.013274602475576103,0.04755656933411956,0.07658217661082745
1200,5,finetune,layer_24.mlp_down,0.040891245007514954,0.001176755540284768,-0.003086756682023406,0.0030024470761418343,0.03491035429760814,0.07658217661082745
1200,5,finetune,layer_25.attn_o,0.014094906859099865,0.0006297722603400135,-0.006767869461327791,0.009868539869785309,0.06656376179307699,0.07658217661082745
1200,5,finetune,layer_25.mlp_down,0.03929392993450165,0.0012108540938731561,-0.004025912377983332,0.001447014044970274,0.03788457624614239,0.07658217661082745
1250,5,finetune,layer_0.attn_o,0.011999486945569515,0.0005154244232733943,-0.045920442789793015,0.03276723716408014,0.05396961513906717,0.08781232126057148
1250,5,finetune,layer_0.mlp_down,0.02975919283926487,0.000839898126006354,-0.005257501732558012,0.004516072163823992,0.012498368276283145,0.08781232126057148
1250,5,finetune,layer_1.attn_o,0.01188292633742094,0.0004915383205951891,-0.00822921097278595,0.010894027655012906,0.02105118241161108,0.08781232126057148
1250,5,finetune,layer_1.mlp_down,0.03147231042385101,0.0008937738710850651,-0.0026842772495001554,0.010691885487176478,0.015688067534938455,0.08781232126057148
1250,5,finetune,layer_2.attn_o,0.012006083503365517,0.0005094034956040521,-0.004960225895047188,0.007033895351924002,0.013189616845920682,0.08781232126057148
1250,5,finetune,layer_2.mlp_down,0.030938072130084038,0.0008883726253239173,-0.0025212441105395555,0.0048310692072845995,0.013316005701199174,0.08781232126057148
1250,5,finetune,layer_3.attn_o,0.012018771842122078,0.000509654124631536,-0.0073598106391727924,0.011484018061310053,0.020773930475115776,0.08781232126057148
1250,5,finetune,layer_3.mlp_down,0.03051377460360527,0.0008685870258063606,-0.0038463431410491467,0.011520244996063411,0.01631795149296522,0.08781232126057148
1250,5,finetune,layer_4.attn_o,0.011757628060877323,0.000504367638955198,-0.005349397659301758,0.01500914921052754,0.025765429250895977,0.08781232126057148
1250,5,finetune,layer_4.mlp_down,0.031674906611442566,0.0009217262640176799,-0.0037877405993640423,0.010654877871274948,0.01506492798216641,0.08781232126057148
1250,5,finetune,layer_5.attn_o,0.011694283224642277,0.00048018084893375974,-0.02436715178191662,0.009852086310274899,0.026709421537816525,0.08781232126057148
1250,5,finetune,layer_5.mlp_down,0.031984493136405945,0.0009419572150328335,-0.007797834929078817,0.004659491125494242,0.011843628599308431,0.08781232126057148
1250,5,finetune,layer_6.attn_o,0.011616505682468414,0.0005137877727654385,-0.036849863827228546,0.0025139693170785904,0.03240894014015794,0.08781232126057148
1250,5,finetune,layer_6.mlp_down,0.031653765588998795,0.0009200912442623241,-0.004293703008443117,0.004044197732582688,0.01574845495633781,0.08781232126057148
1250,5,finetune,layer_7.attn_o,0.011970466934144497,0.00048292236795896657,-0.013485291041433811,0.0029973374475957826,0.021935068303719163,0.08781232126057148
1250,5,finetune,layer_7.mlp_down,0.03159041702747345,0.0009158297272860922,-0.005349625833332539,0.006432489142753184,0.013698953902348876,0.08781232126057148
1250,5,finetune,layer_8.attn_o,0.011222666129469872,0.00046455280139273697,-0.017467018216848373,0.002817708649672568,0.029565597185865045,0.08781232126057148
